2024-01-18 22:50:40 UTC time; Aircraft: MM-670-19;  exp. wind estimation
Latitude [deg];Longitude [deg];Altitude AMSL [m];Temperature [dF];Dew Point [dF];Relative Humidity [perc];Air Pressure [hPa];Wind Speed [m/s];Wind direction [deg];Wind gusts [m/s];ct2 [log_{10}K^2m^{-2/3}];cn2 [log_{10}m^{-2/3}];Speed of Sound [m/s];Sound Damping [dB/100m];Refractivity [N];Refractivity Gradient [dN/km];Modified Refractivity [M];Modified Refractivity Gradient [dM/km];Latent Heat Flux [W/m^2];Sensible Heat Flux [W/m^2]
47.5733947;9.0468587;1972.6;13.95;10.58;86.51;789.0;1.6;346.8;2.2;2.6;0.0;325.0;11.5;244.8;-36.7;489.4;120.1;0.6;5.9
47.5733947;9.0468587;1975.4;13.92;10.55;86.53;788.6;1.6;342.8;2.3;2.0;0.0;325.0;11.5;244.7;-38.3;489.7;118.4;1.4;6.8
47.5733947;9.0468587;1977.5;13.91;10.53;86.48;788.4;1.6;338.2;2.3;2.6;0.0;325.0;11.4;244.6;-31.2;490.0;125.5;1.8;2.2
47.5733947;9.0468587;1980.6;13.90;10.50;86.42;788.1;1.6;335.4;2.2;1.7;0.0;325.0;11.4;244.5;-28.0;490.4;128.8;1.6;2.9
47.5733947;9.0468587;1982.7;13.88;10.47;86.38;788.0;1.5;332.9;2.1;1.4;0.0;325.0;11.4;244.5;-30.4;490.7;126.4;2.0;4.2
47.5733947;9.0468587;1985.6;13.87;10.45;86.36;787.7;1.5;328.0;2.1;1.6;0.0;325.0;11.4;244.4;-26.6;491.0;130.2;1.0;3.1
47.5733947;9.0468587;1987.6;13.85;10.43;86.35;787.5;1.4;324.6;2.1;2.7;0.0;325.0;11.4;244.3;-35.8;491.3;120.9;1.4;4.7
47.5733947;9.0468587;1990.5;13.85;10.41;86.26;787.2;1.4;321.8;2.0;5.6;0.0;325.0;11.4;244.2;-34.3;491.6;122.5;1.0;-0.0
47.5733947;9.0468587;1992.6;13.84;10.39;86.25;787.0;1.3;320.7;2.0;2.1;0.0;325.0;11.4;244.1;-32.8;491.9;124.0;1.4;4.4
47.5733947;9.0468587;1995.3;13.80;10.37;86.27;786.6;1.3;318.3;2.0;1.1;0.0;325.0;11.4;244.1;-31.8;492.2;125.0;1.3;6.5
47.5733947;9.0468587;1997.8;13.79;10.35;86.26;786.4;1.2;318.2;2.0;3.0;0.0;325.0;11.4;244.0;-33.4;492.5;123.4;0.8;3.7
47.5733947;9.0468587;2000.2;13.78;10.33;86.22;786.2;1.2;317.0;2.0;2.4;0.0;325.0;11.4;243.9;-29.2;492.8;127.6;1.3;2.4
47.5733947;9.0468587;2002.8;13.74;10.31;86.27;785.9;1.1;315.3;2.0;0.1;0.0;325.0;11.4;243.8;-25.6;493.2;131.2;1.3;7.9
47.5733947;9.0468587;2005.5;13.73;10.28;86.24;785.7;1.0;312.2;2.0;2.2;0.0;324.9;11.4;243.8;-30.9;493.5;125.9;1.4;3.4
47.5733947;9.0468587;2007.5;13.73;10.26;86.15;785.5;0.9;307.7;1.7;5.3;0.0;324.9;11.3;243.7;-34.9;493.8;121.9;1.6;-0.0
47.5733947;9.0468587;2010.5;13.73;10.24;86.06;785.2;0.9;304.4;1.7;5.5;0.0;324.9;11.3;243.6;-33.8;494.1;123.0;1.0;-0.0
47.5733947;9.0468587;2012.6;13.73;10.22;86.02;784.9;0.8;300.5;1.5;8.6;0.0;324.9;11.3;243.5;-40.0;494.4;116.8;0.4;-0.0
47.5733947;9.0468587;2015.4;13.71;10.21;86.03;784.6;0.7;294.0;1.5;3.0;0.0;324.9;11.3;243.4;-33.7;494.7;123.1;0.4;2.9
47.5733947;9.0468587;2017.5;13.68;10.18;86.03;784.3;0.7;287.4;1.4;1.0;0.0;324.9;11.3;243.3;-34.4;495.0;122.4;1.4;5.1
47.5733947;9.0468587;2020.5;13.65;10.16;86.07;784.1;0.7;284.1;1.3;0.1;0.0;324.9;11.3;243.3;-22.7;495.4;134.1;0.9;4.7
47.5733947;9.0468587;2022.5;13.64;10.15;86.06;783.9;0.6;278.3;1.3;1.5;0.0;324.9;11.3;243.2;-24.5;495.7;132.3;0.4;1.9
47.5733947;9.0468587;2025.4;13.64;10.12;85.98;783.6;0.6;267.7;1.1;5.9;0.0;324.9;11.3;243.1;-34.5;496.0;122.3;0.6;-0.0
47.5733947;9.0468587;2027.5;13.63;10.10;85.93;783.4;0.5;276.5;1.1;3.6;0.0;324.9;11.3;243.1;-33.3;496.3;123.5;0.6;1.0
47.5733947;9.0468587;2030.5;13.59;10.07;85.93;783.2;0.4;284.5;1.1;0.3;0.0;324.9;11.3;243.0;-26.2;496.7;130.6;0.8;2.7
47.5733947;9.0468587;2032.5;13.57;10.06;85.95;782.9;0.4;291.7;1.2;1.7;0.0;324.9;11.3;242.9;-32.3;496.9;124.5;0.3;2.3
47.5733947;9.0468587;2035.4;13.57;10.03;85.86;782.5;0.3;299.4;1.2;10.4;0.0;324.9;11.3;242.8;-44.3;497.2;112.5;0.3;-0.0
47.5733947;9.0468587;2037.4;13.57;10.01;85.82;782.3;0.3;312.3;1.2;2.9;0.0;324.9;11.3;242.7;-30.9;497.5;125.8;0.5;0.8
47.5733947;9.0468587;2040.5;13.53;9.99;85.87;782.1;0.4;316.9;1.3;0.0;0.0;324.9;11.2;242.7;-17.5;497.9;139.3;0.4;2.3
47.5733947;9.0468587;2042.5;13.51;9.98;85.89;782.0;0.4;317.4;1.3;0.6;0.0;324.9;11.2;242.6;-26.2;498.2;130.6;0.4;2.4
47.5733947;9.0468587;2045.4;13.51;9.95;85.80;781.6;0.4;312.3;1.3;9.7;0.0;324.9;11.2;242.5;-42.6;498.5;114.2;0.4;-0.0
47.5733947;9.0468587;2047.5;13.50;9.94;85.77;781.4;0.5;317.0;1.3;3.8;0.0;324.9;11.2;242.4;-34.5;498.8;122.3;0.5;1.3
47.5733947;9.0468587;2050.4;13.48;9.92;85.78;781.1;0.5;320.5;1.3;0.7;0.0;324.9;11.2;242.4;-22.0;499.2;134.8;0.4;1.8
47.5733947;9.0468587;2052.3;13.48;9.91;85.73;780.9;0.5;325.0;1.3;5.5;0.0;324.9;11.2;242.3;-32.5;499.4;124.3;0.4;-0.0
47.5733947;9.0468587;2055.4;13.47;9.88;85.70;780.6;0.5;336.1;1.3;4.6;0.0;324.9;11.2;242.2;-36.2;499.8;120.6;0.5;1.6
47.5733947;9.0468587;2057.6;13.45;9.87;85.70;780.3;0.6;342.5;1.3;2.7;0.0;324.8;11.2;242.1;-32.6;500.1;124.2;0.5;2.3
47.5733947;9.0468587;2060.6;13.45;9.85;85.64;780.1;0.6;346.9;1.2;3.4;0.0;324.8;11.2;242.0;-25.2;500.4;131.6;0.4;-0.0
47.5733947;9.0468587;2062.9;13.45;9.83;85.57;779.8;0.6;351.8;1.2;8.9;0.0;324.8;11.2;241.9;-40.6;500.7;116.2;0.6;-0.0
47.5733947;9.0468587;2065.3;13.42;9.81;85.59;779.5;0.7;2.0;1.2;3.6;0.0;324.8;11.2;241.8;-41.2;501.0;115.6;0.7;4.3
47.5733947;9.0468587;2068.0;13.40;9.80;85.63;779.3;0.6;8.4;1.1;1.0;0.0;324.8;11.2;241.8;-23.0;501.3;133.8;0.1;2.7
47.5733947;9.0468587;2070.6;13.40;9.80;85.60;779.1;0.6;12.9;1.2;3.2;0.0;324.8;11.2;241.7;-23.3;501.7;133.5;0.1;-0.0
47.5733947;9.0468587;2072.6;13.39;9.78;85.61;778.9;0.6;15.0;1.1;1.1;0.0;324.8;11.2;241.7;-25.5;502.0;131.3;0.5;2.5
47.5733947;9.0468587;2075.4;13.39;9.76;85.54;778.6;0.5;14.0;1.1;6.6;0.0;324.8;11.2;241.6;-35.0;502.3;121.8;0.5;-0.0
47.5733947;9.0468587;2077.5;13.39;9.75;85.49;778.4;0.4;9.3;1.1;7.0;0.0;324.8;11.2;241.5;-35.5;502.6;121.3;0.3;-0.0
47.5733947;9.0468587;2080.5;13.38;9.73;85.46;778.0;0.3;6.5;1.0;4.9;0.0;324.8;11.2;241.4;-34.1;502.9;122.7;0.2;0.6
47.5733947;9.0468587;2082.6;13.37;9.71;85.43;777.8;0.2;3.7;1.0;4.9;0.0;324.8;11.1;241.3;-37.3;503.2;119.5;0.2;0.6
47.5733947;9.0468587;2085.5;13.35;9.70;85.43;777.6;0.1;344.1;1.0;1.6;0.0;324.8;11.1;241.2;-24.8;503.5;132.0;0.1;0.4
47.5733947;9.0468587;2087.6;13.34;9.68;85.42;777.4;0.0;241.3;1.1;2.0;0.0;324.8;11.1;241.2;-26.3;503.8;130.5;0.0;0.1
47.5733947;9.0468587;2090.7;13.33;9.66;85.39;777.1;0.1;207.5;1.0;2.4;0.0;324.8;11.1;241.1;-28.1;504.2;128.7;0.1;0.3
47.5733947;9.0468587;2092.8;13.31;9.65;85.42;776.8;0.2;205.3;1.0;3.5;0.0;324.8;11.1;241.0;-33.9;504.5;122.9;0.0;0.7
47.5733947;9.0468587;2095.6;13.28;9.63;85.46;776.5;0.3;199.1;1.0;1.9;0.0;324.8;11.1;240.9;-33.7;504.8;123.1;0.2;1.6
47.5733947;9.0468587;2097.5;13.27;9.62;85.46;776.3;0.3;200.7;1.0;1.6;0.0;324.8;11.1;240.9;-28.8;505.1;128.0;0.3;1.2
47.5733947;9.0468587;2100.6;13.25;9.60;85.43;776.1;0.3;199.3;1.0;1.4;0.0;324.8;11.1;240.8;-24.3;505.5;132.5;0.3;0.8
47.5733947;9.0468587;2102.6;13.23;9.58;85.43;775.9;0.3;197.2;1.0;2.5;0.0;324.8;11.1;240.7;-32.0;505.7;124.8;0.3;1.4
47.5733947;9.0468587;2105.5;13.23;9.56;85.34;775.5;0.4;199.8;1.0;10.1;0.0;324.8;11.1;240.6;-42.0;506.1;114.7;0.4;-0.0
47.5733947;9.0468587;2107.6;13.21;9.54;85.37;775.3;0.4;193.0;1.0;0.5;0.0;324.8;11.1;240.6;-28.5;506.3;128.3;0.6;2.8
47.5733947;9.0468587;2110.5;13.16;9.52;85.49;775.0;0.4;193.1;1.0;0.0;0.0;324.7;11.1;240.5;-22.7;506.7;134.1;0.4;4.3
47.5733947;9.0468587;2112.4;13.13;9.51;85.56;774.8;0.5;193.7;1.0;0.6;0.0;324.7;11.1;240.4;-32.4;507.0;124.4;0.3;4.6
47.5733947;9.0468587;2115.4;13.10;9.48;85.55;774.5;0.5;193.8;1.1;2.3;0.0;324.7;11.1;240.3;-33.4;507.3;123.3;0.7;2.6
47.5733947;9.0468587;2117.9;13.08;9.46;85.53;774.2;0.5;194.0;1.0;1.4;0.0;324.7;11.0;240.3;-29.0;507.7;127.8;0.6;2.1
47.5733947;9.0468587;2120.5;13.06;9.44;85.54;774.0;0.4;197.4;1.0;0.3;0.0;324.7;11.0;240.2;-20.3;508.0;136.5;0.5;1.8
47.5733947;9.0468587;2123.1;13.05;9.42;85.52;773.8;0.4;193.8;1.1;2.7;0.0;324.7;11.0;240.1;-27.6;508.3;129.2;0.3;0.8
47.5733947;9.0468587;2125.5;13.03;9.39;85.48;773.5;0.3;183.9;1.1;4.3;0.0;324.7;11.0;240.0;-41.9;508.6;114.9;0.7;1.7
47.5733947;9.0468587;2127.5;13.02;9.37;85.44;773.3;0.3;174.3;1.1;3.7;0.0;324.7;11.0;240.0;-33.8;508.9;123.0;0.5;1.0
47.5733947;9.0468587;2130.6;13.01;9.34;85.37;773.0;0.3;173.3;1.1;2.5;0.0;324.7;11.0;239.9;-27.2;509.3;129.6;0.4;0.6
47.5733947;9.0468587;2132.5;12.99;9.32;85.36;772.8;0.3;175.5;1.0;1.2;0.0;324.7;11.0;239.8;-31.9;509.5;124.9;0.5;1.6
47.5733947;9.0468587;2135.5;12.94;9.30;85.47;772.5;0.2;182.5;0.9;0.0;0.0;324.7;11.0;239.7;-24.6;509.9;132.2;0.2;1.6
47.5733947;9.0468587;2137.6;12.92;9.29;85.51;772.3;0.1;238.3;1.0;1.0;0.0;324.7;11.0;239.7;-26.0;510.2;130.8;0.0;0.5
47.5733947;9.0468587;2140.7;12.90;9.25;85.45;772.0;0.1;287.1;1.0;2.5;0.0;324.7;11.0;239.6;-32.8;510.6;123.9;0.2;0.3
47.5733947;9.0468587;2142.6;12.90;9.23;85.38;771.8;0.1;321.6;1.0;11.1;0.0;324.7;11.0;239.5;-44.2;510.8;112.6;0.1;-0.0
47.5733947;9.0468587;2145.5;12.86;9.21;85.41;771.4;0.1;331.7;1.0;1.2;0.0;324.6;10.9;239.4;-32.7;511.1;124.1;0.1;0.7
47.5733947;9.0468587;2147.6;12.83;9.18;85.40;771.2;0.1;300.3;1.0;0.6;0.0;324.6;10.9;239.3;-30.1;511.4;126.7;0.2;0.8
47.5733947;9.0468587;2150.6;12.82;9.15;85.31;771.0;0.1;297.1;1.0;1.7;0.0;324.6;10.9;239.3;-24.9;511.8;131.9;0.3;0.3
47.5733947;9.0468587;2153.0;12.79;9.12;85.34;770.8;0.2;305.2;1.0;0.6;0.0;324.6;10.9;239.2;-30.3;512.1;126.5;0.3;1.4
47.5733947;9.0468587;2155.4;12.77;9.10;85.31;770.5;0.3;307.0;1.1;1.9;0.0;324.6;10.9;239.1;-31.8;512.4;125.0;0.5;1.3
47.5733947;9.0468587;2158.1;12.76;9.07;85.26;770.3;0.3;297.6;1.1;1.2;0.0;324.6;10.9;239.1;-25.0;512.8;131.8;0.6;1.1
47.5733947;9.0468587;2160.7;12.73;9.04;85.28;770.0;0.4;297.3;1.2;1.7;0.0;324.6;10.9;239.0;-34.1;513.1;122.6;0.5;2.6
47.5733947;9.0468587;2163.1;12.70;9.02;85.31;769.7;0.4;302.2;1.2;3.5;0.0;324.6;10.9;238.9;-38.2;513.4;118.6;0.3;2.7
47.5733947;9.0468587;2165.4;12.67;9.00;85.34;769.5;0.5;304.6;1.2;0.2;0.0;324.6;10.9;238.8;-26.9;513.7;129.9;0.7;3.8
47.5733947;9.0468587;2167.9;12.65;8.98;85.33;769.3;0.6;297.3;1.2;0.3;0.0;324.6;10.8;238.8;-20.7;514.0;136.1;0.8;2.6
47.5733947;9.0468587;2170.6;12.64;8.95;85.27;769.0;0.6;291.7;1.2;4.7;0.0;324.6;10.8;238.7;-34.6;514.3;122.2;0.7;1.3
47.5733947;9.0468587;2172.5;12.63;8.93;85.23;768.8;0.6;289.1;1.2;4.0;0.0;324.6;10.8;238.6;-35.0;514.6;121.8;1.0;1.9
47.5733947;9.0468587;2175.4;12.58;8.91;85.31;768.5;0.8;287.9;1.2;0.1;0.0;324.5;10.8;238.5;-27.2;514.9;129.6;0.8;7.1
47.5733947;9.0468587;2177.9;12.56;8.90;85.36;768.3;0.8;283.6;1.3;0.4;0.0;324.5;10.8;238.5;-22.0;515.3;134.8;0.6;4.8
47.5733947;9.0468587;2180.5;12.55;8.87;85.29;768.0;0.9;282.6;1.4;5.3;0.0;324.5;10.8;238.4;-36.7;515.6;120.1;1.4;2.0
47.5733947;9.0468587;2182.5;12.52;8.85;85.31;767.8;0.9;281.5;1.4;1.5;0.0;324.5;10.8;238.3;-34.9;515.8;121.9;1.3;6.7
47.5733947;9.0468587;2185.5;12.50;8.82;85.30;767.5;0.9;279.5;1.5;0.7;0.0;324.5;10.8;238.2;-25.0;516.2;131.7;1.4;4.7
47.5733947;9.0468587;2188.1;12.48;8.80;85.26;767.4;0.9;274.9;1.4;0.7;0.0;324.5;10.8;238.2;-21.1;516.6;135.7;1.4;3.1
47.5733947;9.0468587;2190.8;12.45;8.78;85.33;767.0;0.9;272.1;1.4;4.2;0.0;324.5;10.8;238.1;-39.6;516.9;117.2;0.1;6.0
47.5733947;9.0468587;2193.2;12.43;8.76;85.31;766.6;0.9;270.5;1.4;6.4;0.0;324.5;10.8;238.0;-41.0;517.2;115.8;0.9;3.5
47.5733947;9.0468587;2195.4;12.43;8.74;85.22;766.5;1.0;268.3;1.4;2.9;0.0;324.5;10.7;237.9;-25.1;517.5;131.7;1.8;-0.0
47.5733947;9.0468587;2198.1;12.42;8.72;85.21;766.3;1.0;266.9;1.4;0.7;0.0;324.5;10.7;237.9;-19.9;517.8;136.9;0.9;3.2
47.5733947;9.0468587;2200.7;12.39;8.70;85.26;766.0;1.0;264.3;1.4;1.4;0.0;324.5;10.7;237.8;-30.7;518.2;126.1;0.7;6.3
47.5733947;9.0468587;2203.1;12.37;8.68;85.23;765.7;1.0;261.6;1.4;5.3;0.0;324.5;10.7;237.7;-38.9;518.4;117.9;1.2;3.5
47.5733947;9.0468587;2205.4;12.37;8.66;85.15;765.5;1.0;259.1;1.4;5.5;0.0;324.5;10.7;237.6;-31.1;518.7;125.7;1.2;-0.0
47.5733947;9.0468587;2207.9;12.36;8.64;85.15;765.4;0.9;258.2;1.4;0.5;0.0;324.5;10.7;237.6;-19.0;519.1;137.8;1.0;3.3
47.5733947;9.0468587;2210.6;12.32;8.62;85.19;765.0;0.9;256.8;1.4;2.1;0.0;324.5;10.7;237.5;-37.2;519.4;119.6;0.9;6.9
47.5733947;9.0468587;2213.0;12.29;8.60;85.22;764.7;0.9;254.9;1.4;2.8;0.0;324.4;10.7;237.4;-38.4;519.7;118.4;0.9;6.1
47.5733947;9.0468587;2215.4;12.27;8.58;85.25;764.5;0.8;251.7;1.4;0.2;0.0;324.4;10.7;237.3;-22.0;520.0;134.8;1.0;5.1
47.5733947;9.0468587;2217.9;12.25;8.57;85.26;764.3;0.8;245.9;1.4;0.9;0.0;324.4;10.7;237.3;-20.4;520.3;136.4;0.4;2.7
47.5733947;9.0468587;2220.5;12.21;8.54;85.29;764.1;0.7;244.0;1.4;0.4;0.0;324.4;10.7;237.2;-29.1;520.7;127.7;1.2;5.8
47.5733947;9.0468587;2223.0;12.18;8.51;85.30;763.8;0.7;240.3;1.4;1.0;0.0;324.4;10.6;237.1;-32.0;521.0;124.7;1.3;5.1
47.5733947;9.0468587;2225.4;12.17;8.48;85.27;763.6;0.7;236.3;1.3;1.3;0.0;324.4;10.6;237.1;-27.1;521.3;129.7;1.2;3.0
47.5733947;9.0468587;2227.9;12.14;8.47;85.28;763.4;0.7;224.6;1.3;0.6;0.0;324.4;10.6;237.0;-23.6;521.6;133.1;0.7;3.5
47.5733947;9.0468587;2230.5;12.13;8.45;85.29;763.1;0.7;219.4;1.3;5.4;0.0;324.4;10.6;236.9;-35.3;522.0;121.5;0.1;2.3
47.5733947;9.0468587;2233.0;12.12;8.44;85.27;762.8;0.7;216.1;1.3;7.0;0.0;324.4;10.6;236.8;-37.8;522.2;119.0;0.4;1.6
47.5733947;9.0468587;2235.4;12.10;8.41;85.26;762.6;0.7;211.9;1.3;0.9;0.0;324.4;10.6;236.7;-25.5;522.6;131.3;1.0;3.5
47.5733947;9.0468587;2237.9;12.10;8.39;85.18;762.4;0.7;214.3;1.3;4.2;0.0;324.4;10.6;236.7;-26.5;522.9;130.2;0.8;-0.0
47.5733947;9.0468587;2240.5;12.08;8.38;85.17;762.1;0.8;213.1;1.4;4.0;0.0;324.4;10.6;236.6;-32.6;523.2;124.2;0.6;2.6
47.5733947;9.0468587;2243.0;12.06;8.36;85.21;761.8;0.8;211.6;1.4;3.0;0.0;324.4;10.6;236.5;-35.0;523.5;121.8;0.4;4.9
47.5733947;9.0468587;2245.3;12.03;8.34;85.21;761.5;0.8;210.5;1.5;1.6;0.0;324.4;10.6;236.4;-29.1;523.8;127.7;1.0;4.3
47.5733947;9.0468587;2247.8;12.03;8.32;85.17;761.3;0.9;213.2;1.5;3.6;0.0;324.4;10.6;236.4;-28.3;524.1;128.5;0.8;1.5
47.5733947;9.0468587;2250.7;11.99;8.30;85.21;761.0;0.8;214.3;1.5;1.9;0.0;324.3;10.6;236.3;-33.3;524.5;123.4;0.8;5.5
47.5733947;9.0468587;2252.7;11.97;8.28;85.20;760.8;0.8;214.7;1.5;1.4;0.0;324.3;10.5;236.2;-30.6;524.7;126.2;1.3;4.6
47.5733947;9.0468587;2255.5;11.95;8.25;85.19;760.6;0.8;209.6;1.5;0.6;0.0;324.3;10.5;236.1;-25.0;525.1;131.8;1.3;4.4
47.5733947;9.0468587;2257.5;11.92;8.24;85.24;760.4;0.9;206.7;1.6;0.3;0.0;324.3;10.5;236.1;-25.3;525.4;131.5;0.7;6.3
47.5733947;9.0468587;2260.6;11.90;8.22;85.26;760.1;0.9;205.5;1.6;1.7;0.0;324.3;10.5;236.0;-24.7;525.8;132.1;0.4;3.3
47.5733947;9.0468587;2262.6;11.89;8.20;85.23;759.9;1.0;203.6;1.6;3.3;0.0;324.3;10.5;236.0;-30.7;526.0;126.1;1.2;2.8
47.5733947;9.0468587;2265.5;11.88;8.18;85.16;759.6;1.0;206.3;1.6;6.5;0.0;324.3;10.5;235.8;-36.8;526.4;120.0;1.2;2.0
47.5733947;9.0468587;2267.5;11.88;8.17;85.12;759.3;1.0;208.0;1.6;9.8;0.0;324.3;10.5;235.8;-37.0;526.6;119.7;0.4;-0.0
47.5733947;9.0468587;2270.6;11.84;8.14;85.17;759.1;1.0;208.9;1.6;0.4;0.0;324.3;10.5;235.7;-24.4;527.0;132.4;1.0;6.6
47.5733947;9.0468587;2273.0;11.81;8.13;85.23;758.8;1.0;210.7;1.6;0.5;0.0;324.3;10.5;235.6;-29.5;527.3;127.3;0.9;8.1
47.5733947;9.0468587;2275.3;11.79;8.11;85.23;758.6;1.0;212.3;1.5;1.0;0.0;324.3;10.5;235.6;-26.0;527.6;130.8;1.2;4.9
47.5733947;9.0468587;2277.7;11.79;8.09;85.19;758.4;1.0;221.3;1.6;6.5;0.0;324.3;10.5;235.5;-30.3;527.9;126.5;0.4;-0.0
47.5733947;9.0468587;2280.4;11.78;8.07;85.16;758.0;1.0;224.9;1.6;7.4;0.0;324.3;10.5;235.4;-37.4;528.3;119.3;0.6;2.1
47.5733947;9.0468587;2283.0;11.77;8.06;85.15;757.7;1.0;227.0;1.6;6.8;0.0;324.3;10.5;235.3;-35.4;528.6;121.3;0.2;2.3
47.5733947;9.0468587;2285.3;11.76;8.05;85.13;757.6;1.1;226.1;1.7;2.1;0.0;324.3;10.5;235.2;-24.7;528.9;132.1;1.0;2.5
47.5733947;9.0468587;2287.7;11.73;8.03;85.14;757.4;1.1;227.1;1.7;0.6;0.0;324.3;10.4;235.2;-23.8;529.2;133.0;1.0;5.4
47.5733947;9.0468587;2290.5;11.72;8.01;85.15;757.1;1.1;227.0;1.7;3.8;0.0;324.2;10.4;235.1;-30.4;529.6;126.3;0.4;3.1
47.5733947;9.0468587;2292.6;11.72;8.00;85.09;756.9;1.1;227.3;1.7;5.4;0.0;324.2;10.4;235.0;-30.8;529.8;126.0;1.2;0.7
47.5733947;9.0468587;2295.5;11.68;7.97;85.14;756.6;1.1;226.5;1.7;0.7;0.0;324.2;10.4;234.9;-30.7;530.2;126.1;1.1;8.0
47.5733947;9.0468587;2297.5;11.67;7.96;85.15;756.3;1.1;227.9;1.9;5.5;0.0;324.2;10.4;234.9;-33.4;530.4;123.4;0.1;2.9
47.5733947;9.0468587;2300.5;11.66;7.94;85.11;756.1;1.1;228.3;2.0;3.9;0.0;324.2;10.4;234.8;-28.6;530.8;128.2;0.8;1.9
47.5733947;9.0468587;2303.0;11.64;7.92;85.09;755.8;1.2;229.4;2.0;7.1;0.0;324.2;10.4;234.7;-37.2;531.1;119.6;0.7;2.4
47.5733947;9.0468587;2305.3;11.63;7.91;85.07;755.5;1.3;233.9;2.0;3.8;0.0;324.2;10.4;234.6;-29.2;531.4;127.6;0.6;2.5
47.5733947;9.0468587;2307.8;11.63;7.90;85.02;755.3;1.4;237.0;2.1;6.5;0.0;324.2;10.4;234.6;-30.5;531.7;126.3;0.7;-0.0
47.5733947;9.0468587;2310.5;11.61;7.87;84.99;755.1;1.5;239.1;2.1;1.5;0.0;324.2;10.4;234.5;-26.8;532.1;130.0;1.5;4.2
47.5733947;9.0468587;2313.1;11.59;7.86;85.04;754.8;1.5;242.7;2.2;1.6;0.0;324.2;10.4;234.4;-27.9;532.4;128.9;0.4;5.6
47.5733947;9.0468587;2315.5;11.58;7.84;85.02;754.6;1.6;246.0;2.2;3.7;0.0;324.2;10.4;234.3;-28.4;532.7;128.3;0.6;2.4
47.5733947;9.0468587;2318.0;11.56;7.82;85.03;754.4;1.7;246.3;2.2;1.4;0.0;324.2;10.4;234.3;-25.7;533.0;131.1;0.9;4.5
47.5733947;9.0468587;2320.6;11.53;7.81;85.07;754.1;1.8;246.0;2.3;1.4;0.0;324.2;10.4;234.2;-27.1;533.4;129.7;0.5;5.5
47.5733947;9.0468587;2322.6;11.53;7.79;85.02;753.9;1.8;245.4;2.3;5.7;0.0;324.2;10.4;234.1;-29.1;533.6;127.7;1.0;-0.0
47.5733947;9.0468587;2325.6;11.53;7.77;84.94;753.6;1.9;244.6;2.3;6.6;0.0;324.2;10.3;234.1;-33.6;534.0;123.2;1.1;1.0
47.5733947;9.0468587;2327.5;11.51;7.76;84.98;753.4;2.0;242.9;2.3;3.4;0.0;324.2;10.3;234.0;-30.5;534.3;126.3;-0.1;4.4
47.5733947;9.0468587;2330.6;11.51;7.75;84.95;753.1;2.1;242.2;2.5;5.8;0.0;324.2;10.3;233.9;-29.9;534.6;126.9;0.3;0.9
47.5733947;9.0468587;2333.1;11.50;7.74;84.95;752.8;2.1;242.3;2.6;6.1;0.0;324.2;10.3;233.8;-33.1;534.9;123.6;0.1;2.3
47.5733947;9.0468587;2335.4;11.48;7.72;84.96;752.7;2.2;242.6;2.6;0.8;0.0;324.2;10.3;233.8;-23.8;535.3;133.0;1.0;4.9
47.5733947;9.0468587;2337.8;11.46;7.70;84.94;752.5;2.3;244.8;2.9;1.3;0.0;324.2;10.3;233.7;-25.6;535.6;131.2;1.4;4.2
47.5733947;9.0468587;2340.5;11.45;7.68;84.90;752.2;2.4;246.1;3.1;6.6;0.0;324.2;10.3;233.6;-33.8;535.9;123.0;0.7;1.6
47.5733947;9.0468587;2342.7;11.45;7.67;84.87;751.9;2.5;247.0;3.3;7.5;0.0;324.2;10.3;233.5;-30.8;536.2;125.9;0.2;-0.0
47.5733947;9.0468587;2345.6;11.45;7.67;84.84;751.6;2.6;247.8;3.6;8.3;0.0;324.2;10.3;233.4;-32.0;536.5;124.8;-0.0;-0.0
47.5733947;9.0468587;2347.6;11.45;7.66;84.81;751.4;2.7;247.8;3.6;9.0;0.0;324.2;10.3;233.4;-33.5;536.8;123.3;0.2;-0.0
47.5733947;9.0468587;2350.8;11.45;7.65;84.76;751.2;2.8;247.8;3.6;4.9;0.0;324.2;10.3;233.3;-24.9;537.2;131.9;0.2;0.0
47.5733947;9.0468587;2353.0;11.45;7.64;84.75;750.9;2.9;247.5;3.7;11.9;0.0;324.2;10.3;233.2;-37.4;537.5;119.4;-0.3;-0.0
47.5733947;9.0468587;2355.2;11.43;7.64;84.80;750.7;3.0;247.3;3.8;3.5;0.0;324.1;10.3;233.2;-28.1;537.8;128.6;-0.5;3.8
47.5733947;9.0468587;2357.8;11.42;7.62;84.80;750.5;3.1;247.6;3.9;1.2;0.0;324.1;10.3;233.1;-21.5;538.1;135.2;0.9;3.3
47.5733947;9.0468587;2360.5;11.42;7.61;84.75;750.2;3.2;247.7;4.0;9.2;0.0;324.1;10.3;233.0;-34.2;538.4;122.6;0.3;-0.0
47.5733947;9.0468587;2362.7;11.40;7.61;84.78;750.0;3.3;247.8;4.0;3.0;0.0;324.1;10.3;232.9;-28.2;538.7;128.6;-0.1;4.0
47.5733947;9.0468587;2365.6;11.39;7.59;84.78;749.7;3.4;248.0;4.1;3.6;0.0;324.1;10.3;232.9;-28.6;539.1;128.2;0.5;2.9
47.5733947;9.0468587;2367.5;11.39;7.59;84.77;749.5;3.5;248.9;4.2;8.9;0.0;324.1;10.3;232.8;-31.8;539.3;125.0;-0.4;-0.0
